F246B,R14,ATL,ORD,13:43:00,14:24:00,13:43:00,14:24:00,2024-08-04,2024-08-04,AB3-13,39,39,4,606.88,0.0,-1.0
F245C,R14,ORD,ATL,15:24:00,17:55:00,15:24:00,17:55:00,2024-08-04,2024-08-04,AB3-13,40,40,4,606.88,-1.0,0.0
F246C,R14,ATL,ORD,18:55:00,19:36:00,18:55:00,19:36:00,2024-08-04,2024-08-04,AB3-13,39,39,4,606.88,0.0,-1.0
F245D,R14,ORD,ATL,20:36:00,23:07:00,20:36:00,23:07:00,2024-08-04,2024-08-04,AB3-13,40,40,4,606.88,-1.0,0.0
F247A,R15,ORD,JFK,05:00:00,07:43:00,05:00:00,07:43:00,2024-08-04,2024-08-04,B7378-1,123,123,4,738.23,-1.0,0.0
F248A,R15,JFK,ORD,08:43:00,10:07:00,08:43:00,10:07:00,2024-08-04,2024-08-04,B7378-1,133,133,4,738.23,0.0,-1.0
F247B,R15,ORD,JFK,11:07:00,13:50:00,11:07:00,13:50:00,2024-08-04,2024-08-04,B7378-1,123,123,4,738.23,-1.0,0.0
F248B,R15,JFK,ORD,14:50:00,16:14:00,14:50:00,16:14:00,2024-08-04,2024-08-04,B7378-1,133,133,4,738.23,0.0,-1.0
F247C,R15,ORD,JFK,17:14:00,19:57:00,17:14:00,19:57:00,2024-08-04,2024-08-04,B7378-1,123,123,4,738.23,-1.0,0.0
F248C,R15,JFK,ORD,20:57:00,22:21:00,20:57:00,22:21:00,2024-08-04,2024-08-04,B7378-1,133,133,4,738.23,0.0,-1.0
F249A,R16,ATL,JFK,05:00:00,07:01:00,05:00:00,07:01:00,2024-08-04,2024-08-04,AB3-14,83,83,4,759.65,0.0,0.0
F250A,R16,JFK,ATL,08:01:00,10:15:00,08:01:00,10:15:00,2024-08-04,2024-08-04,AB3-14,91,91,4,759.65,0.0,0.0
F249B,R16,ATL,JFK,11:15:00,13:16:00,11:15:00,13:16:00,2024-08-04,2024-08-04,AB3-14,83,83,4,759.65,0.0,0.0
F250B,R16,JFK,ATL,14:16:00,16:30:00,14:16:00,16:30:00,2024-08-04,2024-08-04,AB3-14,91,91,4,759.65,0.0,0.0
F249C,R16,ATL,JFK,17:30:00,19:31:00,17:30:00,19:31:00,2024-08-04,2024-08-04,AB3-14,83,83,4,759.65,0.0,0.0
F250C,R16,JFK,ATL,20:31:00,22:45:00,20:31:00,22:45:00,2024-08-04,2024-08-04,AB3-14,91,91,4,759.65,0.0,0.0
F251A,R17,TPA,CLT,05:00:00,06:19:00,05:00:00,06:19:00,2024-08-04,2024-08-04,AB3-15,5,19,4,508.65,0.0,0.0
F252A,R17,CLT,ORD,07:19:00,07:57:00,07:19:00,07:57:00,2024-08-04,2024-08-04,AB3-15,14,34,4,583.99,0.0,-1.0
F253A,R17,ORD,TPA,08:57:00,11:58:00,08:57:00,11:58:00,2024-08-04,2024-08-04,AB3-15,20,25,4,1007.18,-1.0,0.0
F251B,R17,TPA,CLT,12:58:00,14:17:00,12:58:00,14:17:00,2024-08-04,2024-08-04,AB3-15,5,19,4,508.65,0.0,0.0
F252B,R17,CLT,ORD,15:17:00,16:55:00,15:17:00,16:55:00,2024-08-04,2024-08-04,AB3-15,14,34,4,583.99,0.0,-1.0
F253B,R17,ORD,TPA,17:55:00,20:55:00,17:55:00,20:55:00,2024-08-04,2024-08-04,AB3-15,20,25,4,1007.18,-1.0,0.0
F254A,R18,LAX,JFK,05:00:00,12:36:00,05:00:00,12:36:00,2024-08-04,2024-08-04,B7378-2,177,177,4,2469.52,-3.0,0.0
F255A,R18,JFK,PHX,13:36:00,16:22:00,13:36:00,16:22:00,2024-08-04,2024-08-04,B7378-2,70,70,4,2148.71,0.0,-2.0
F256A,R18,PHX,LAX,17:22:00,17:28:00,17:22:00,17:28:00,2024-08-04,2024-08-04,B7378-2,42,42,4,369.5,-2.0,-3.0
F257A,R19,SAN,ORD,05:00:00,10:17:00,05:00:00,10:17:00,2024-08-04,2024-08-04,AB3-16,21,35,4,1720.43,-3.0,-1.0
F258A,R19,ORD,MCO,11:17:00,14:20:00,11:17:00,14:20:00,2024-08-04,2024-08-04,AB3-16,14,19,4,1007.18,-1.0,0.0
F259A,R19,MCO,SAN,15:20:00,16:39:00,15:20:00,16:39:00,2024-08-04,2024-08-04,AB3-16,5,26,4,2145.35,0.0,-3.0
F257B,R19,SAN,ORD,17:39:00,20:56:00,17:39:00,20:56:00,2024-08-04,2024-08-04,AB3-16,21,35,4,1720.43,-3.0,-1.0
F260A,R20,JFK,LAS,05:00:00,06:58:00,05:00:00,06:58:00,2024-08-04,2024-08-04,AB3-17,43,48,4,2242.45,0.0,-3.0
F261A,R20,LAS,CLT,07:58:00,14:32:00,07:58:00,14:32:00,2024-08-04,2024-08-04,AB3-17,5,33,4,1911.22,-3.0,0.0
F262A,R20,CLT,JFK,15:32:00,16:52:00,15:32:00,16:52:00,2024-08-04,2024-08-04,AB3-17,28,71,4,541.33,0.0,0.0
F260B,R20,JFK,LAS,17:52:00,19:50:00,17:52:00,19:50:00,2024-08-04,2024-08-04,AB3-17,43,48,4,2242.45,0.0,-3.0
F263A,R21,MSP,TPA,05:00:00,08:30:00,05:00:00,08:30:00,2024-08-04,2024-08-04,AB3-18,7,19,4,1307.85,-1.0,0.0
F264A,R21,TPA,DCA,09:30:00,11:08:00,09:30:00,11:08:00,2024-08-04,2024-08-04,AB3-18,12,24,4,814.93,0.0,0.0
F265A,R21,DCA,MSP,12:08:00,13:15:00,12:08:00,13:15:00,2024-08-04,2024-08-04,AB3-18,12,19,4,928.52,0.0,-1.0
F263B,R21,MSP,TPA,14:15:00,17:45:00,14:15:00,17:45:00,2024-08-04,2024-08-04,AB3-18,7,24,4,1307.85,-1.0,0.0
F264B,R21,TPA,DCA,18:45:00,20:52:00,18:45:00,20:52:00,2024-08-04,2024-08-04,AB3-18,12,24,4,814.93,0.0,0.0
F265B,R21,DCA,MSP,21:52:00,23:59:00,21:52:00,23:59:00,2024-08-04,2024-08-04,AB3-18,12,19,4,928.52,0.0,-1.0
F266A,R22,PHX,DCA,05:00:00,10:35:00,05:00:00,10:35:00,2024-08-04,2024-08-04,AB3-19,19,54,4,1974.42,-2.0,0.0
F267A,R22,DCA,ORD,11:35:00,12:11:00,11:35:00,12:11:00,2024-08-04,2024-08-04,AB3-19,35,66,4,610.78,0.0,-1.0
F268A,R22,ORD,PHX,13:11:00,15:14:00,13:11:00,15:14:00,2024-08-04,2024-08-04,AB3-19,31,50,4,1437.26,-1.0,-2.0
F266B,R22,PHX,DCA,16:14:00,21:49:00,16:14:00,21:49:00,2024-08-04,2024-08-04,AB3-19,19,54,4,1974.42,-2.0,0.0
F267B,R22,DCA,ORD,22:49:00,23:25:00,22:49:00,23:25:00,2024-08-04,2024-08-04,AB3-19,35,66,4,610.78,0.0,-1.0
F269A,R23,SEA,BNA,05:00:00,10:29:00,05:00:00,10:29:00,2024-08-04,2024-08-04,AB3-20,4,11,4,1973.76,-3.0,-1.0
F270A,R23,BNA,DFW,11:29:00,12:57:00,11:29:00,12:57:00,2024-08-04,2024-08-04,AB3-20,7,27,4,360.62,-1.0,-1.0
F271A,R23,DFW,SEA,13:57:00,15:24:00,13:57:00,15:24:00,2024-08-04,2024-08-04,AB3-20,20,24,4,1657.85,-1.0,-3.0
F269B,R23,SEA,BNA,16:24:00,21:53:00,16:24:00,21:53:00,2024-08-04,2024-08-04,AB3-20,4,11,4,1973.76,-3.0,-1.0
F270B,R23,BNA,DFW,22:53:00,12:21:00,22:53:00,00:21:00,2024-08-04,2024-08-05,AB3-20,7,27,4,360.62,-1.0,-1.0
F272A,R24,IAH,CLT,05:00:00,07:57:00,05:00:00,07:57:00,2024-08-04,2024-08-04,AB3-21,11,17,4,910.96,-1.0,0.0
F273A,R24,CLT,SAN,08:57:00,10:12:00,08:57:00,10:12:00,2024-08-04,2024-08-04,AB3-21,6,22,4,2072.84,0.0,-3.0
F274A,R24,SAN,IAH,11:12:00,15:44:00,11:12:00,15:44:00,2024-08-04,2024-08-04,AB3-21,16,27,4,1301.08,-3.0,-1.0
F272B,R24,IAH,CLT,16:44:00,19:41:00,16:44:00,19:41:00,2024-08-04,2024-08-04,AB3-21,11,17,4,910.96,-1.0,0.0
F273B,R24,CLT,SAN,20:41:00,21:56:00,20:41:00,21:56:00,2024-08-04,2024-08-04,AB3-21,6,22,4,2072.84,0.0,-3.0
F275A,R25,SLC,DFW,05:00:00,08:09:00,05:00:00,08:09:00,2024-08-04,2024-08-04,AB3-22,7,48,4,987.83,-2.0,-1.0
F276A,R25,DFW,BOS,09:09:00,13:01:00,09:09:00,13:01:00,2024-08-04,2024-08-04,AB3-22,41,45,4,1559.52,-1.0,0.0
F277A,R25,BOS,SLC,14:01:00,16:42:00,14:01:00,16:42:00,2024-08-04,2024-08-04,AB3-22,4,11,4,2100.2,0.0,-2.0
F275B,R25,SLC,DFW,17:52:00,21:01:00,17:52:00,21:01:00,2024-08-04,2024-08-04,AB3-22,7,48,4,987.83,-2.0,-1.0
F278A,R26,DEN,ATL,05:00:00,09:22:00,05:00:00,09:22:00,2024-08-04,2024-08-04,AB3-23,13,38,4,1197.23,-2.0,0.0
F279A,R26,ATL,PHL,10:22:00,12:04:00,10:22:00,12:04:00,2024-08-04,2024-08-04,AB3-23,25,37,4,665.91,0.0,0.0
F280A,R26,PHL,DEN,13:04:00,14:39:00,13:04:00,14:39:00,2024-08-04,2024-08-04,AB3-23,12,25,4,1553.83,0.0,-2.0
F278B,R26,DEN,ATL,15:39:00,20:01:00,15:39:00,20:01:00,2024-08-04,2024-08-04,AB3-23,13,38,4,1197.23,-2.0,0.0
F279B,R26,ATL,PHL,21:01:00,22:43:00,21:01:00,22:43:00,2024-08-04,2024-08-04,AB3-23,25,37,4,665.91,0.0,0.0
F281A,R1,ATL,CLT,05:00:00,06:02:00,05:00:00,06:02:00,2024-08-05,2024-08-05,AB3-1,10,25,5,226.36,0.0,0.0
F282A,R1,CLT,DCA,07:02:00,07:59:00,07:02:00,07:59:00,2024-08-05,2024-08-05,AB3-1,9,21,5,331.04,0.0,0.0
F283A,R1,DCA,BNA,08:59:00,09:25:00,08:59:00,09:25:00,2024-08-05,2024-08-05,AB3-1,6,22,5,560.69,0.0,-1.0
F284A,R1,BNA,ATL,10:25:00,12:16:00,10:25:00,12:16:00,2024-08-05,2024-08-05,AB3-1,6,25,5,214.02,-1.0,0.0
F281B,R1,ATL,CLT,13:16:00,14:18:00,13:16:00,14:18:00,2024-08-05,2024-08-05,AB3-1,10,25,5,226.36,0.0,0.0
F282B,R1,CLT,DCA,15:18:00,16:15:00,15:18:00,16:15:00,2024-08-05,2024-08-05,AB3-1,9,21,5,331.04,0.0,0.0
F283B,R1,DCA,BNA,17:15:00,17:41:00,17:15:00,17:41:00,2024-08-05,2024-08-05,AB3-1,6,22,5,560.69,0.0,-1.0
F284B,R1,BNA,ATL,18:41:00,20:32:00,18:41:00,20:32:00,2024-08-05,2024-08-05,AB3-1,6,25,5,214.02,-1.0,0.0
F281C,R1,ATL,CLT,21:32:00,22:34:00,21:32:00,22:34:00,2024-08-05,2024-08-05,AB3-1,10,25,5,226.36,0.0,0.0
F282C,R1,CLT,DCA,23:34:00,00:31:00,23:34:00,00:31:00,2024-08-05,2024-08-06,AB3-1,9,21,5,331.04,0.0,0.0
F285A,R2,JFK,CDG,05:00:00,18:14:00,05:25:00,18:39:00,2024-08-05,2024-08-05,B7474-1,193,193,5,3407.96,0.0,6.0
F286A,R2,CDG,JFK,19:14:00,20:28:00,19:49:00,21:03:00,2024-08-05,2024-08-05,B7474-1,184,184,5,3407.96,6.0,0.0
F287A,R3,BOS,DCA,05:00:00,05:49:00,05:00:00,05:49:00,2024-08-05,2024-08-05,AB3-2,17,91,5,398.61,0.0,0.0
F288A,R3,DCA,JFK,06:49:00,07:50:00,06:49:00,07:50:00,2024-08-05,2024-08-05,AB3-2,74,128,5,212.92,0.0,0.0
F289A,R3,JFK,BOS,08:50:00,09:46:00,08:50:00,09:46:00,2024-08-05,2024-08-05,AB3-2,64,81,5,186.25,0.0,0.0
F287B,R3,BOS,DCA,10:46:00,11:35:00,10:46:00,11:35:00,2024-08-05,2024-08-05,AB3-2,17,91,5,398.61,0.0,0.0
F288B,R3,DCA,JFK,12:35:00,13:36:00,12:35:00,13:36:00,2024-08-05,2024-08-05,AB3-2,74,128,5,212.92,0.0,0.0
F289B,R3,JFK,BOS,14:36:00,15:32:00,14:36:00,15:32:00,2024-08-05,2024-08-05,AB3-2,64,81,5,186.25,0.0,0.0
F287C,R3,BOS,DCA,16:32:00,17:21:00,16:32:00,17:21:00,2024-08-05,2024-08-05,AB3-2,17,91,5,398.61,0.0,0.0
F288C,R3,DCA,JFK,18:21:00,19:22:00,18:21:00,19:22:00,2024-08-05,2024-08-05,AB3-2,74,128,5,212.92,0.0,0.0
F289C,R3,JFK,BOS,20:22:00,21:18:00,20:22:00,21:18:00,2024-08-05,2024-08-05,AB3-2,64,81,5,186.25,0.0,0.0
F287D,R3,BOS,DCA,22:18:00,23:07:00,22:18:00,23:07:00,2024-08-05,2024-08-05,AB3-2,17,91,5,398.61,0.0,0.0
F290A,R4,SEA,MSP,05:00:00,09:35:00,05:00:00,09:35:00,2024-08-05,2024-08-05,AB3-3,8,48,5,1395.25,-3.0,-1.0
F291A,R4,MSP,JFK,10:35:00,13:50:00,10:35:00,13:50:00,2024-08-05,2024-08-05,AB3-3,40,92,5,1025.54,-1.0,0.0
F292A,R4,JFK,SEA,14:50:00,17:21:00,14:50:00,17:21:00,2024-08-05,2024-08-05,AB3-3,52,60,5,2414.94,0.0,-3.0
F290B,R4,SEA,MSP,18:21:00,22:56:00,18:21:00,22:56:00,2024-08-05,2024-08-05,AB3-3,8,48,5,1395.25,-3.0,-1.0
F293A,R5,TPA,MIA,05:00:00,05:42:00,05:00:00,05:42:00,2024-08-05,2024-08-05,AB3-4,13,32,5,204.82,0.0,0.0
F294A,R5,MIA,MCO,06:42:00,07:25:00,06:42:00,07:25:00,2024-08-05,2024-08-05,AB3-4,10,33,5,192.44,0.0,0.0
F295A,R5,MCO,ATL,08:25:00,09:41:00,08:25:00,09:41:00,2024-08-05,2024-08-05,AB3-4,9,36,5,404.61,0.0,0.0
F296A,R5,ATL,TPA,10:41:00,23:46:00,10:41:00,23:46:00,2024-08-05,2024-08-05,AB3-4,14,37,5,406.93,0.0,0.0
F293B,R5,TPA,MIA,12:46:00,13:28:00,12:46:00,13:28:00,2024-08-05,2024-08-05,AB3-4,13,32,5,204.82,0.0,0.0
F294B,R5,MIA,MCO,14:28:00,15:11:00,14:28:00,15:11:00,2024-08-05,2024-08-05,AB3-4,10,33,5,192.44,0.0,0.0
F295B,R5,MCO,ATL,16:11:00,17:27:00,16:11:00,17:27:00,2024-08-05,2024-08-05,AB3-4,9,36,5,404.61,0.0,0.0
F296B,R5,ATL,TPA,18:27:00,19:32:00,18:27:00,19:32:00,2024-08-05,2024-08-05,AB3-4,14,37,5,406.93,0.0,0.0
F293C,R5,TPA,MIA,20:32:00,21:14:00,20:32:00,21:14:00,2024-08-05,2024-08-05,AB3-4,13,32,5,204.82,0.0,0.0
F294C,R5,MIA,MCO,22:14:00,22:57:00,22:14:00,22:57:00,2024-08-05,2024-08-05,AB3-4,10,33,5,192.44,0.0,0.0
F297A,R6,DFW,PHX,05:00:00,06:04:00,05:00:00,06:04:00,2024-08-05,2024-08-05,Ab3-5,27,50,5,865.71,-1.0,-2.0
F298A,R6,PHX,IAH,07:04:00,10:10:00,07:04:00,10:10:00,2024-08-05,2024-08-05,Ab3-5,23,61,5,1006.99,-2.0,-1.0
F299A,R6,IAH,DFW,11:10:00,12:02:00,11:10:00,12:02:00,2024-08-05,2024-08-05,Ab3-5,38,65,5,224.13,-1.0,-1.0
F297B,R6,DFW,PHX,13:02:00,14:06:00,13:02:00,14:06:00,2024-08-05,2024-08-05,Ab3-5,27,50,5,865.71,-1.0,-2.0
F298B,R6,PHX,IAH,15:06:00,18:12:00,15:06:00,18:12:00,2024-08-05,2024-08-05,Ab3-5,23,61,5,1006.99,-2.0,-1.0
F299B,R6,IAH,DFW,19:12:00,20:04:00,19:12:00,20:04:00,2024-08-05,2024-08-05,Ab3-5,38,65,5,224.13,-1.0,-1.0
F297C,R6,DFW,PHX,21:04:00,22:08:00,21:04:00,22:08:00,2024-08-05,2024-08-05,Ab3-5,27,50,5,865.71,-1.0,-2.0
F300A,R7,LAS,DEN,05:00:00,07:23:00,05:00:00,07:23:00,2024-08-05,2024-08-05,AB3-6,6,22,5,626.63,-3.0,-2.0
F301A,R7,DEN,DFW,08:23:00,10:52:00,08:23:00,10:52:00,2024-08-05,2024-08-05,AB3-6,16,23,5,641.15,-2.0,-1.0
F302A,R7,DFW,LAS,11:52:00,12:13:00,11:52:00,12:13:00,2024-08-05,2024-08-05,AB3-6,17,23,5,1052.67,-1.0,-3.0
F300B,R7,LAS,DEN,13:13:00,15:36:00,13:13:00,15:36:00,2024-08-05,2024-08-05,AB3-6,6,22,5,626.63,-3.0,-2.0
F301B,R7,DEN,DFW,16:36:00,19:05:00,16:36:00,19:05:00,2024-08-05,2024-08-05,AB3-6,16,23,5,641.15,-2.0,-1.0
F302B,R7,DFW,LAS,20:05:00,20:26:00,20:05:00,20:26:00,2024-08-05,2024-08-05,AB3-6,17,23,5,1052.67,-1.0,-3.0
F300C,R7,LAS,DEN,21:26:00,23:49:00,21:26:00,23:49:00,2024-08-05,2024-08-05,AB3-6,6,22,5,626.63,-3.0,-2.0
F303A,R8,SEA,ORD,05:00:00,10:11:00,05:10:00,10:21:00,2024-08-05,2024-08-05,AB3-7,22,22,5,1715.88,-3.0,-1.0
F304A,R8,ORD,SEA,11:11:00,12:50:00,11:36:00,13:25:00,2024-08-05,2024-08-05,AB3-7,23,23,5,1715.88,-1.0,-3.0
F303B,R8,SEA,ORD,13:50:00,19:01:00,14:35:00,19:46:00,2024-08-05,2024-08-05,AB3-7,22,22,5,1715.88,-3.0,-1.0
F304B,R8,ORD,SEA,20:01:00,21:39:00,21:16:00,22:54:00,2024-08-05,2024-08-05,AB3-7,23,23,5,1715.88,-1.0,-3.0
F305A,R9,ORD,SFO,05:00:00,06:51:00,05:00:00,06:51:00,2024-08-05,2024-08-05,AB3-8,22,22,5,1841.79,-1.0,-3.0
F306A,R9,SFO,ORD,07:51:00,13:21:00,07:51:00,13:21:00,2024-08-05,2024-08-05,AB3-8,21,21,5,1841.79,-3.0,-1.0
F305B,R9,ORD,SFO,14:21:00,16:12:00,14:21:00,16:12:00,2024-08-05,2024-08-05,AB3-8,22,22,5,1841.79,-1.0,-3.0
F306B,R9,SFO,ORD,17:12:00,22:42:00,17:12:00,22:42:00,2024-08-05,2024-08-05,AB3-8,21,21,5,1841.79,-3.0,-1.0
F307A,R10,ORD,SLC,05:00:00,06:46:00,05:10:00,06:56:00,2024-08-05,2024-08-05,AB3-9,8,8,5,1246.77,-1.0,-2.0
F308A,R10,SLC,ORD,07:46:00,11:19:00,08:08:00,11:41:00,2024-08-05,2024-08-05,AB3-9,8,8,5,1246.77,-2.0,-1.0
F307B,R10,ORD,SLC,12:19:00,14:05:00,13:12:00,14:58:00,2024-08-05,2024-08-05,AB3-9,8,8,5,1246.77,-1.0,-2.0
F308B,R10,SLC,ORD,15:05:00,18:38:00,16:15:00,19:48:00,2024-08-05,2024-08-05,AB3-9,8,8,5,1246.77,-2.0,-1.0
F307C,R10,ORD,SLC,19:38:00,21:24:00,21:11:00,22:57:00,2024-08-05,2024-08-05,AB3-9,8,8,5,1246.77,-1.0,-2.0
F309A,R11,DFW,ORD,05:00:00,06:41:00,05:00:00,06:41:00,2024-08-05,2024-08-05,AB3-10,50,50,5,802.34,-1.0,-1.0
F310A,R11,ORD,DFW,07:41:00,09:33:00,07:41:00,09:33:00,2024-08-05,2024-08-05,AB3-10,51,51,5,802.34,-1.0,-1.0
F309B,R11,DFW,ORD,10:33:00,12:14:00,10:33:00,12:14:00,2024-08-05,2024-08-05,AB3-10,50,50,5,802.34,-1.0,-1.0
F310B,R11,ORD,DFW,13:14:00,15:06:00,13:14:00,15:06:00,2024-08-05,2024-08-05,AB3-10,51,51,5,802.34,-1.0,-1.0
F309C,R11,DFW,ORD,16:06:00,17:47:00,16:06:00,17:47:00,2024-08-05,2024-08-05,AB3-10,50,50,5,802.34,-1.0,-1.0
F310C,R11,ORD,DFW,18:47:00,20:39:00,18:47:00,20:39:00,2024-08-05,2024-08-05,AB3-10,51,51,5,802.34,-1.0,-1.0
F309D,R11,DFW,ORD,21:39:00,23:20:00,21:39:00,23:20:00,2024-08-05,2024-08-05,AB3-10,50,50,5,802.34,-1.0,-1.0
F311A,R12,DFW,ATL,05:00:00,07:42:00,05:00:00,07:42:00,2024-08-05,2024-08-05,AB3-11,35,35,5,730.17,-1.0,0.0
F312A,R12,ATL,DFW,08:42:00,09:40:00,08:42:00,09:40:00,2024-08-05,2024-08-05,AB3-11,34,34,5,730.17,0.0,-1.0
F311B,R12,DFW,ATL,10:40:00,13:22:00,10:40:00,13:22:00,2024-08-05,2024-08-05,AB3-11,35,35,5,730.17,-1.0,0.0
F312B,R12,ATL,DFW,14:22:00,15:20:00,14:22:00,15:20:00,2024-08-05,2024-08-05,AB3-11,34,34,5,730.17,0.0,-1.0
F311C,R12,DFW,ATL,16:20:00,18:02:00,16:20:00,18:02:00,2024-08-05,2024-08-05,AB3-11,35,35,5,730.17,-1.0,0.0
F312C,R12,ATL,DFW,19:02:00,20:00:00,19:02:00,20:00:00,2024-08-05,2024-08-05,AB3-11,34,34,5,730.17,0.0,-1.0
F311D,R12,DFW,ATL,21:00:00,23:42:00,21:00:00,23:42:00,2024-08-05,2024-08-05,AB3-11,35,35,5,730.17,-1.0,0.0
F313A,R13,DFW,JFK,05:00:00,08:47:00,05:00:00,08:47:00,2024-08-05,2024-08-05,AB3-12,106,106,5,1389.23,-1.0,0.0
F314A,R13,JFK,DFW,09:47:00,12:18:00,09:47:00,12:18:00,2024-08-05,2024-08-05,AB3-12,115,115,5,1389.23,0.0,-1.0
F313B,R13,DFW,JFK,13:18:00,17:05:00,13:18:00,17:05:00,2024-08-05,2024-08-05,AB3-12,106,106,5,1389.23,-1.0,0.0
F314B,R13,JFK,DFW,18:05:00,20:36:00,18:05:00,20:36:00,2024-08-05,2024-08-05,AB3-12,115,115,5,1389.23,0.0,-1.0
F315A,R14,ATL,ORD,05:00:00,05:41:00,05:00:00,05:41:00,2024-08-05,2024-08-05,AB3-13,39,39,5,606.88,0.0,-1.0
F316A,R14,ORD,ATL,06:41:00,09:12:00,06:41:00,09:12:00,2024-08-05,2024-08-05,AB3-13,40,40,5,606.88,-1.0,0.0
F315B,R14,ATL,ORD,10:12:00,10:53:00,10:12:00,10:53:00,2024-08-05,2024-08-05,AB3-13,39,39,5,606.88,0.0,-1.0
F316B,R14,ORD,ATL,11:53:00,14:24:00,11:53:00,14:24:00,2024-08-05,2024-08-05,AB3-13,40,40,5,606.88,-1.0,0.0
F315C,R14,ATL,ORD,15:24:00,16:05:00,15:24:00,16:05:00,2024-08-05,2024-08-05,AB3-13,39,39,5,606.88,0.0,-1.0
F316C,R14,ORD,ATL,17:05:00,19:36:00,17:05:00,19:36:00,2024-08-05,2024-08-05,AB3-13,40,40,5,606.88,-1.0,0.0
F315D,R14,ATL,ORD,20:36:00,21:17:00,20:36:00,21:17:00,2024-08-05,2024-08-05,AB3-13,39,39,5,606.88,0.0,-1.0
F316D,R14,ORD,ATL,22:17:00,00:48:00,22:17:00,00:48:00,2024-08-05,2024-08-06,AB3-13,40,40,5,606.88,-1.0,0.0
F317A,R15,ORD,JFK,05:00:00,07:43:00,05:00:00,07:43:00,2024-08-05,2024-08-05,B7378-1,123,123,5,738.23,-1.0,0.0
F318A,R15,JFK,ORD,08:43:00,10:07:00,08:43:00,10:07:00,2024-08-05,2024-08-05,B7378-1,133,133,5,738.23,0.0,-1.0
F317B,R15,ORD,JFK,11:07:00,13:50:00,11:07:00,13:50:00,2024-08-05,2024-08-05,B7378-1,123,123,5,738.23,-1.0,0.0
F318B,R15,JFK,ORD,14:50:00,16:14:00,14:50:00,16:14:00,2024-08-05,2024-08-05,B7378-1,133,133,5,738.23,0.0,-1.0
F317C,R15,ORD,JFK,17:14:00,19:57:00,17:14:00,19:57:00,2024-08-05,2024-08-05,B7378-1,123,123,5,738.23,-1.0,0.0
F318C,R15,JFK,ORD,20:57:00,22:21:00,20:57:00,22:21:00,2024-08-05,2024-08-05,B7378-1,133,133,5,738.23,0.0,-1.0
F319A,R16,ATL,JFK,05:00:00,07:01:00,05:00:00,07:01:00,2024-08-05,2024-08-05,AB3-14,83,83,5,759.65,0.0,0.0
F320A,R16,JFK,ATL,08:01:00,10:15:00,08:01:00,10:15:00,2024-08-05,2024-08-05,AB3-14,91,91,5,759.65,0.0,0.0
F319B,R16,ATL,JFK,11:15:00,13:16:00,11:15:00,13:16:00,2024-08-05,2024-08-05,AB3-14,83,83,5,759.65,0.0,0.0
F320B,R16,JFK,ATL,14:16:00,16:30:00,14:16:00,16:30:00,2024-08-05,2024-08-05,AB3-14,91,91,5,759.65,0.0,0.0
F319C,R16,ATL,JFK,17:30:00,19:31:00,17:30:00,19:31:00,2024-08-05,2024-08-05,AB3-14,83,83,5,759.65,0.0,0.0
F320C,R16,JFK,ATL,20:31:00,22:45:00,20:31:00,22:45:00,2024-08-05,2024-08-05,AB3-14,91,91,5,759.65,0.0,0.0
F321A,R17,TPA,CLT,05:00:00,06:19:00,05:00:00,06:19:00,2024-08-05,2024-08-05,AB3-15,5,19,5,508.65,0.0,0.0
F322A,R17,CLT,ORD,07:19:00,07:57:00,07:19:00,07:57:00,2024-08-05,2024-08-05,AB3-15,14,34,5,583.99,0.0,-1.0
F323A,R17,ORD,TPA,08:57:00,11:58:00,08:57:00,11:58:00,2024-08-05,2024-08-05,AB3-15,20,25,5,1007.18,-1.0,0.0
F321B,R17,TPA,CLT,12:58:00,14:17:00,12:58:00,14:17:00,2024-08-05,2024-08-05,AB3-15,5,19,5,508.65,0.0,0.0
F322B,R17,CLT,ORD,15:17:00,16:55:00,15:17:00,16:55:00,2024-08-05,2024-08-05,AB3-15,14,34,5,583.99,0.0,-1.0
F323B,R17,ORD,TPA,17:55:00,20:55:00,17:55:00,20:55:00,2024-08-05,2024-08-05,AB3-15,20,25,5,1007.18,-1.0,0.0
F324A,R18,LAX,JFK,05:00:00,12:36:00,05:00:00,12:36:00,2024-08-05,2024-08-05,B7378-2,177,177,5,2469.52,-3.0,0.0
F325A,R18,JFK,PHX,13:36:00,16:22:00,13:36:00,16:22:00,2024-08-05,2024-08-05,B7378-2,70,70,5,2148.71,0.0,-2.0
F326A,R18,PHX,LAX,17:22:00,17:28:00,17:22:00,17:28:00,2024-08-05,2024-08-05,B7378-2,42,42,5,369.5,-2.0,-3.0
F327A,R19,ORD,MCO,05:00:00,08:03:00,05:00:00,08:03:00,2024-08-05,2024-08-05,AB3-16,14,19,5,1007.18,-1.0,0.0
F328A,R19,MCO,SAN,09:03:00,10:22:00,09:03:00,10:22:00,2024-08-05,2024-08-05,AB3-16,5,26,5,2145.35,0.0,-3.0
F329A,R19,SAN,ORD,11:22:00,16:39:00,11:22:00,16:39:00,2024-08-05,2024-08-05,AB3-16,21,35,5,1720.43,-3.0,-1.0
F327B,R19,ORD,MCO,17:39:00,20:42:00,17:39:00,20:42:00,2024-08-05,2024-08-05,AB3-16,14,19,5,1007.18,-1.0,0.0
F328B,R19,MCO,SAN,21:42:00,23:01:00,21:42:00,23:01:00,2024-08-05,2024-08-05,AB3-16,5,26,5,2145.35,0.0,-3.0
